user_id,month,risk_probability,risk_level,financial_pressure,intervention,intervention_priority,cate,recommendation_status,explanation,model_drivers
70,2026-11-01,0.0031137623025266625,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
71,2026-11-01,0.002137743306973915,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
72,2026-11-01,0.0018075696715258564,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
73,2026-11-01,0.0018536534204333082,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
74,2026-11-01,0.0020916934659281823,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
75,2026-11-01,0.0022319694193303524,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
76,2026-11-01,0.0015879598152190298,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
77,2026-11-01,0.0019091996554930339,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
78,2026-11-01,0.0019039145601070253,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
79,2026-11-01,0.0016056634233281874,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
80,2026-11-01,0.0016078999367393969,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
81,2026-11-01,0.0017276426609392401,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
82,2026-11-01,0.0020774116576768283,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
83,2026-11-01,0.0022836618574741505,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
84,2026-11-01,0.9512272171887609,HIGH,LIQUIDITY_PRESSURE,LIQUIDITY_PROTECTION,1,,RULE_BASED_RECOMMENDATION,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
85,2026-11-01,0.0018415359959005565,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
86,2026-11-01,0.0021740810860155046,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
87,2026-11-01,0.001843498835751091,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
88,2026-11-01,0.0026146370294573276,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
89,2026-11-01,0.00195361692395801,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
90,2026-11-01,0.0023078212810440507,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
91,2026-11-01,0.0015131413499766696,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
92,2026-11-01,0.004040355763595684,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
93,2026-11-01,0.0017133862101923543,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
94,2026-11-01,0.0018049071643757304,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
95,2026-11-01,0.0022335510996011067,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
96,2026-11-01,0.039640990444801884,LOW,LIQUIDITY_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
97,2026-11-01,0.0023951853523497264,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
98,2026-11-01,0.0015068507151398132,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
99,2026-11-01,0.0016323501826879274,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
100,2026-11-01,0.00232752893674142,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
101,2026-11-01,0.0027929912000872895,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
102,2026-11-01,0.12795313112756096,LOW,LIQUIDITY_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
103,2026-11-01,0.0021426697699002428,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
104,2026-11-01,0.001548817487636236,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
105,2026-11-01,0.0018155102812704989,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
106,2026-11-01,0.002137253887261898,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
107,2026-11-01,0.0020484280928803286,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
108,2026-11-01,0.0018026133391004077,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
109,2026-11-01,0.0015973699027736943,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
110,2026-11-01,0.0020623889038134165,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
111,2026-11-01,0.002356918725769235,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
112,2026-11-01,0.002102309182564361,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
113,2026-11-01,0.0014526372399600923,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
114,2026-11-01,0.0019121279586136086,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
115,2026-11-01,0.0021523922608365706,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
116,2026-11-01,0.001770791177668904,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
117,2026-11-01,0.0019332658788648964,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
118,2026-11-01,0.0020846163097629706,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
119,2026-11-01,0.0021184175913912784,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
120,2026-11-01,0.002260212961407295,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
121,2026-11-01,0.0025451517235108097,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
122,2026-11-01,0.0016658825732121445,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
123,2026-11-01,0.002409810478975843,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
124,2026-11-01,0.0023202011142551683,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
125,2026-11-01,0.001506534104558642,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
126,2026-11-01,0.001678113209938515,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
127,2026-11-01,0.0021194666487605045,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
128,2026-11-01,0.002604084328232093,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
129,2026-11-01,0.001815744020459365,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
130,2026-11-01,0.0014595250905342057,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
131,2026-11-01,0.0015209052970131954,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
132,2026-11-01,0.001995404584977144,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
133,2026-11-01,0.003394761409924202,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
134,2026-11-01,0.001739151826121019,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
135,2026-11-01,0.00223249716508543,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
136,2026-11-01,0.0019669235521338354,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
137,2026-11-01,0.00198798381959364,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
138,2026-11-01,0.0015110872081479942,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
139,2026-11-01,0.0014469384361951055,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
140,2026-11-01,0.003141206840463046,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
141,2026-11-01,0.0016963887684801858,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
142,2026-11-01,0.001986668720299497,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
143,2026-11-01,0.0019869749529520505,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
144,2026-11-01,0.001683444047525,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
145,2026-11-01,0.002014614424818433,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
146,2026-11-01,0.0021565460211131356,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
147,2026-11-01,0.002434701710803426,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
148,2026-11-01,0.002270145486509921,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
149,2026-11-01,0.0020089885518427566,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
150,2026-11-01,0.002466090145273982,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
151,2026-11-01,0.0017372777380917424,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
152,2026-11-01,0.0018041805925305195,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
153,2026-11-01,0.0016645195321079963,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
154,2026-11-01,0.015299629880825913,LOW,LIQUIDITY_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
155,2026-11-01,0.0019060014054971478,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
156,2026-11-01,0.0016528245242835732,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
157,2026-11-01,0.001995268050068417,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
158,2026-11-01,0.0032964685796424663,LOW,SPENDING_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
159,2026-11-01,0.0015040085093904559,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
160,2026-11-01,0.0020002259800323964,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
161,2026-11-01,0.0017016599508756862,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
162,2026-11-01,0.0024046316181981415,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
163,2026-11-01,0.0020380451907502707,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
164,2026-11-01,0.0021660136146976184,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
165,2026-11-01,0.0017957465217732262,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
166,2026-11-01,0.0015173114919270277,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
167,2026-11-01,0.4443237348245527,MODERATE,LIQUIDITY_PRESSURE,LIQUIDITY_PROTECTION,1,,RULE_BASED_RECOMMENDATION,Cash buffer is below 50% of the reference level. | Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
168,2026-11-01,0.002098638149264774,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
169,2026-11-01,0.008192015437877955,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
170,2026-11-01,0.0019289136067262753,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
171,2026-11-01,0.0017194621845004758,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
172,2026-11-01,0.002813667108969689,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
173,2026-11-01,0.006820525451564832,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
174,2026-11-01,0.0016595514397426958,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
175,2026-11-01,0.0018125050804827562,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
176,2026-11-01,0.001804107571583956,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
177,2026-11-01,0.0019458902777723876,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
178,2026-11-01,0.00211950252510826,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
179,2026-11-01,0.002368461943435451,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
180,2026-11-01,0.0036292218064303237,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
181,2026-11-01,0.0017230427458543411,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
182,2026-11-01,0.0018242353861718005,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
183,2026-11-01,0.0018509945746448258,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
184,2026-11-01,0.0026947644504042214,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
185,2026-11-01,0.0016156251408686359,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
186,2026-11-01,0.001579851067749527,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
187,2026-11-01,0.0018680234543847498,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
188,2026-11-01,0.0015933522497110254,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
189,2026-11-01,0.002295476395168635,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
190,2026-11-01,0.002959801848234057,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
191,2026-11-01,0.0022624340897856995,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
192,2026-11-01,0.002219470407263682,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
193,2026-11-01,0.002287456670765181,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
194,2026-11-01,0.0025961016428987177,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
195,2026-11-01,0.020032488304323838,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
196,2026-11-01,0.0017193572496457092,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
197,2026-11-01,0.001645390543265002,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
198,2026-11-01,0.001982494264951961,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
199,2026-11-01,0.0019185750627543144,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Recurring financial obligations contribute to monthly pressure.,
200,2026-11-01,0.00270769644463709,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
201,2026-11-01,0.0019509685567297825,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
202,2026-11-01,0.0017050530175446318,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
203,2026-11-01,0.0019069806680029645,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
204,2026-11-01,0.004419223857858636,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
205,2026-11-01,0.001972317444779792,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
206,2026-11-01,0.001993684156661248,LOW,OBLIGATION_PRESSURE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure. | The recent balance trajectory is declining.,
207,2026-11-01,0.007244963103533372,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
208,2026-11-01,0.0020606171369571625,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
209,2026-11-01,0.0014885217801968182,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
210,2026-11-01,0.001603642854462077,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
211,2026-11-01,0.002449482511631588,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
212,2026-11-01,0.0017211581563599692,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
213,2026-11-01,0.0028068612321891125,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Expense pressure is elevated. | Recurring financial obligations contribute to monthly pressure.,
214,2026-11-01,0.001536357501389285,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Recurring financial obligations contribute to monthly pressure.,
215,2026-11-01,0.0019108289523045454,LOW,STABLE,SAVINGS_REINFORCEMENT,4,,MONITOR,Spending is growing faster than the configured threshold. | Spending is above the user's historical baseline. | Recurring financial obligations contribute to monthly pressure.,
