salary_income,bonus_income,total_income,total_debits,variable_spending,essential_spending,discretionary_spending,recurring_spending,transaction_count,debit_transaction_count,credit_transaction_count,transactions_per_day,debit_transactions_per_day,average_transaction,median_transaction,transaction_amount_std,starting_balance,ending_balance,minimum_balance,maximum_balance,average_balance,net_cash_flow,savings_rate,income_to_expense_ratio,essential_spending_ratio,discretionary_spending_ratio,minimum_balance_ratio,average_balance_ratio,balance_change,state_changed,state_duration,recent_state_change,historical_spending_mean,historical_spending_std,spending_baseline_deviation,spending_baseline_ratio,transaction_count_change,savings_rate_change,rolling_spending_mean,rolling_spending_std,rolling_spending_min,rolling_spending_max,rolling_income_mean,income_volatility,rolling_average_balance,rolling_minimum_balance,rolling_savings_rate,rolling_transaction_count,rolling_net_cash_flow,spending_growth,discretionary_spending_growth,income_growth,balance_growth,spending_acceleration,cash_buffer,cash_buffer_ratio,expense_pressure,discretionary_pressure,negative_cash_flow,category_shift,has_full_history
43363.25,0.0,43363.25,39921.2,11602.47,5795.56,5806.910000000001,28318.730000000003,188,187,1,6.266666666666667,6.233333333333333,443.0023936170213,56.04,3425.658777808213,27480.44,30922.49,-10855.85,32507.4,2316.723031914894,3442.050000000003,0.079377122332851,1.086221105577989,0.4995108800108943,0.5004891199891058,-0.2503467798193171,0.0534259547408207,3442.050000000003,False,8,0,12312.555714285714,2882.426597092902,-710.0857142857149,0.942328324779734,9.0,-0.0018984392845432,13100.166666666666,3378.388394520876,10729.530000000002,16968.5,42704.57333333333,584.496356219047,168.21471966434623,-17231.94,0.0295697529190843,177.66666666666666,1285.676666666671,0.081358642922849,0.0922101469719711,0.0202471890602689,0.1252545446870574,0.4490381667464043,0.0,0.0,0.920622877667149,0.1339131637965327,0,0.0826617330758152,True
79752.78,0.0,79752.78,34861.24,25809.2,21244.91,4564.29,9052.04,73,72,1,2.433333333333333,2.4,1570.0550684931509,333.91,9305.774750026208,416267.11,461158.65,383364.25,463117.03,404280.9309589041,44891.54,0.5628837013581219,2.287720689223906,0.8231525967484462,0.1768474032515537,4.806907671431642,5.069176660160362,44891.54000000004,True,3,1,29767.86857142857,4444.157969362432,-3958.668571428574,0.8670153839892946,-5.0,0.1030856427969674,29898.650000000005,3546.3262872866067,25809.2,32127.03,78709.49333333333,2157.1534702086774,363145.0867226342,301070.48,0.5044894463582391,85.66666666666667,39758.80333333334,-0.1966515423305548,0.3661203330679483,0.0462258276144929,0.1078431106411459,-0.2082168206138646,383364.25,4.806907671431642,0.437116298641878,0.0572304814954412,0,0.2784349679493731,True
34120.42,0.0,34120.42,28684.59,8984.609999999999,4558.92,4425.69,19699.98,141,140,1,4.7,4.666666666666667,445.4256028368795,55.48,3026.2550689239115,101029.63,106465.46,73659.95,107780.37,83978.44248226951,5435.830000000002,0.1593131034143191,1.1895034929904873,0.5074143451969535,0.4925856548030465,2.1588230742763423,2.46123706807447,5435.830000000002,True,1,1,11784.213333333331,3276.971847976929,-2799.6033333333344,0.7624276433103722,0.0,0.0962490932934718,12109.223333333332,2715.7058481605354,8984.609999999999,13900.99,37982.62666666666,5253.480132867481,77216.795249803,56261.02,0.1561821655254638,139.0,6173.423333333335,-0.3536712133452366,-0.5533062297252833,-0.0485795651794446,0.0538043146352213,-0.3878117884203553,73659.95,2.1588230742763423,0.8406868965856809,0.1297079578739066,0,0.347036907300124,True
48836.5,0.0,48836.5,41174.26,13487.05,8025.54,5461.510000000001,27687.21,174,173,1,5.8,5.766666666666667,517.3032183908044,63.85,3907.132160798905,96367.82,104030.06,57818.1,106654.6,73609.14879310344,7662.240000000005,0.1568957644384836,1.186092961962158,0.5950552567092137,0.4049447432907864,1.183911623478341,1.5072568425891175,7662.239999999991,False,4,0,17334.282857142858,3273.39748695304,-3847.232857142859,0.7780564163600487,-3.0,-0.0273241902004227,17180.303333333333,5446.360836901401,13487.05,23435.19,51580.39000000001,2615.561592908883,64663.20385190461,35134.19,0.1317324175357212,172.66666666666666,6712.876666666668,-0.0774092307986978,-0.1345306047419678,-0.0582906634898732,0.0795103593710016,0.2987993683208313,57818.1,1.183911623478341,0.8431042355615164,0.1118325432821762,0,0.1115599971087538,True
37217.23,0.0,37217.23,26332.85,8027.67,5232.7300000000005,2794.94,18305.18,59,58,1,1.9666666666666663,1.9333333333333331,1077.12,139.02,5174.344446207321,40980.64,51865.02,14647.79,51865.02,20294.427288135597,10884.380000000005,0.2924554030485343,1.4133384726681697,0.6518367097800483,0.3481632902199517,0.3935755025293392,0.545296554529598,10884.379999999996,True,1,1,8350.056666666665,1475.37503626479,-322.3866666666654,0.9613910803798936,-4.0,-0.0229061455699753,7897.169999999999,1176.4809259397273,6660.88,9002.96,37306.87666666667,889.0462958324115,10430.201483611336,-8316.9,0.2978808199908017,56.66666666666666,11104.526666666668,0.2051966106580511,1.467219265026526,0.0205994342683126,0.265598097052657,0.4653421627875729,14647.79,0.3935755025293392,0.7075445969514657,0.0750980123990957,0,0.1794731891925814,True
156758.61,0.0,156758.61,82336.45,37512.60999999999,33553.16,3959.45,44823.84,90,89,1,3.0,2.966666666666667,2656.611777777777,385.25,16937.49163636465,588238.52,662660.68,511550.63,668309.24,562686.469,74422.15999999999,0.4747564424053007,1.9038786588442904,0.8944501595596788,0.1055498404403212,3.263301645759681,3.5895091759234155,74422.16000000003,False,4,0,43831.17833333334,3936.162987404947,-6318.568333333344,0.8558430648320464,-25.0,-0.0179814717026629,42642.42666666667,5475.710138277349,37512.60999999999,48408.45,161033.07333333333,8818.26348835379,482947.7769535274,358121.93,0.4555472416142448,108.66666666666669,73566.80666666666,-0.1069748718166029,-0.6009033336256417,-0.0842146200274854,0.1265169781808917,0.0252795176546564,511550.63,3.263301645759681,0.5252435575946993,0.0252582617312057,0,0.1585956326978675,True
94367.12,0.0,94367.12,88218.4,23645.02,9940.78,13704.239999999996,64573.38,73,72,1,2.433333333333333,2.4,2501.171506849315,324.91,12065.077509040371,38860.51,45009.23,-46976.48,47390.64,-26337.04356164383,6148.720000000001,0.0651574404305228,1.0696988383375805,0.4204174917170719,0.5795825082829279,-0.4978055916086027,-0.2790913144498192,6148.720000000001,False,4,0,21757.209999999995,1431.763038180554,1887.810000000005,1.0867670992742178,-1.0,-0.0088884600779146,22937.396666666667,613.8457151706343,22548.11,23645.02,94746.23,837.8240019836867,-30438.86953470496,-62588.47,0.076301907670278,72.33333333333333,7235.453333333334,0.0453582067512974,0.1744263374034178,0.0021467643434707,0.1582254067175135,0.0422116015591107,0.0,0.0,0.9348425595694771,0.1452226156737643,0,0.077356152218281,True
99362.07,0.0,99362.07,99375.25,42598.82,19757.489999999994,22841.33,56776.43,218,217,1,7.266666666666667,7.233333333333333,911.6390825688072,148.63,7175.515318875543,257841.96,257828.78,165171.39,264533.46,201644.5857798165,-13.179999999978463,-0.0001326461898386,0.9998673714028394,0.4638036922149485,0.5361963077850512,1.6623183273053792,2.029391957915294,-13.179999999993017,True,1,1,25140.664285714283,5594.513795939902,17458.155714285716,1.6944190302961084,17.0,-0.1301676180825073,28291.993333333336,12400.689291895562,20625.620000000003,42598.82,91483.76666666666,6970.409290438652,197576.7553494237,163871.91,0.0730654765537952,205.33333333333331,6415.343333333338,1.0653352481040566,1.595638127294773,0.1167860027008664,-5.111658319689738e-05,1.112718482737713,165171.39,1.6623183273053792,1.0001326461898383,0.229879772029709,1,0.3341620285216379,True
132295.96,0.0,132295.96,108958.67,98147.11000000002,42228.54,55918.57,10811.56,199,198,1,6.633333333333334,6.6,1212.334824120603,413.81,9371.527105645122,364477.55,387814.84,257992.29,390288.25,312370.78678391955,23337.28999999998,0.1764021365429449,1.2141847913525374,0.4302576000454827,0.5697423999545171,1.950114652027167,2.361151366858969,23337.29000000004,True,3,1,126576.60833333332,23344.4377900222,-28429.498333333308,0.7753969022580728,9.0,0.293599197623287,117393.74,28016.154982183027,98147.11000000002,149535.49999999997,137329.66666666666,5704.714769437051,307637.8843169243,223876.4,0.0707916591376755,192.33333333333331,9124.36666666666,-0.3436534468403821,-0.4542334976075257,-0.0782452905291654,0.0640294306192521,-0.7746342034265218,257992.29,1.950114652027167,0.8235978634570551,0.4226778353624706,0,0.5215461003256,True
66357.94,0.0,66357.94,46299.77,25334.809999999998,13651.78,11683.030000000002,20964.960000000003,125,124,1,4.166666666666667,4.133333333333334,901.2616799999998,169.37,6106.197765362576,106796.83,126855.0,74403.5,140761.44,109758.96856,20058.17000000001,0.3022723429931671,1.4332239663393578,0.5388546430780418,0.4611453569219585,1.1212448728818285,1.6540442418797208,20058.17,True,1,1,27884.380000000005,7683.266720881167,-2549.5700000000106,0.9085663730016588,30.0,0.0126978968415111,27034.52333333333,5628.770986079766,22451.49,33317.270000000004,65941.40666666666,4633.901880589759,90556.41154151606,37035.06,0.2734256853548584,108.66666666666669,17941.923333333332,0.1284244386452744,0.3747830394829901,0.0858183079624239,0.1878161552173411,0.4545550009632555,74403.5,1.1212448728818285,0.6977276570068329,0.1760607698189546,0,0.242023336030943,True
133331.29,0.0,133331.29,108079.52999999998,78444.67000000001,31712.35,46732.32,29634.86,156,155,1,5.2,5.166666666666667,1547.5052564102564,416.745,10766.487545429012,384475.24,409727.0,383863.06,517194.35,453682.5124358974,25251.760000000024,0.1893911024186447,1.233640542293254,0.4042639225839052,0.5957360774160946,2.879017070936612,3.40267098920214,25251.76000000001,True,1,1,85503.1725,16933.67564955381,-7058.502499999988,0.9174474783377192,17.0,0.3466247909577867,89870.23666666668,17908.882836451114,78444.67000000001,110510.19,132811.12333333332,11456.40004855073,447885.2725258888,382459.11,0.0887473842568926,143.66666666666666,13306.026666666678,-0.2901589437136972,-0.5015254824312187,0.1009697490163372,0.0656785076719115,-0.6603037007276028,383863.06,2.879017070936612,0.8106088975813552,0.3504977713783463,0,0.7738069817381827,True
35724.98,0.0,35724.98,32151.5,11125.16,6251.53,4873.630000000001,21026.34,150,149,1,5.0,4.966666666666667,452.5098666666667,66.41999999999999,3092.182032074309,17790.53,21364.01,-13902.49,21822.49,-5182.124599999999,3573.480000000007,0.1000274877690626,1.1111450476649614,0.5619271992492693,0.4380728007507308,-0.389153191968197,-0.1450560532154251,3573.48,False,5,0,16594.1,8227.079917560868,-5468.939999999999,0.6704286463261039,29.0,-0.0087001789209035,13383.53,3084.90991957626,11125.16,16898.399999999998,39050.68,4544.839689185967,-10804.958285234628,-30031.77,0.1170989973824908,129.33333333333334,4640.810000000004,-0.0826146220467831,-0.0921650917124434,-0.0395942770809025,0.2008641676217628,0.199741695711111,0.0,0.0,0.8999725122309374,0.1364207901585949,0,0.1421191705661729,True
67480.34,0.0,67480.34,37586.89,25512.26,22469.36,3042.9,12074.63,140,139,1,4.666666666666667,4.633333333333334,750.4802142857144,157.725,5711.118057969635,217855.97,247749.42,217057.72,284538.06,261871.67392857143,29893.45,0.4429949523075906,1.7953158667822744,0.8807279323744741,0.1192720676255259,3.21660679243762,3.880710647405918,29893.45000000001,True,1,1,29151.024,3299.9419649487786,-3638.763999999999,0.8751754312301345,12.0,0.0978373306754382,26885.63,3835.7519850350095,23925.62,31219.01,65379.67333333333,2547.8016104542594,233883.9818139308,167765.27,0.4041895373639137,132.66666666666666,26419.41333333333,-0.1827972764030635,-0.6508009006258937,0.0206807821811934,0.1372165747856255,-0.4876332639344213,217057.72,3.21660679243762,0.5570050476924094,0.0450931337927461,0,0.3097726427173435,True
23431.55,0.0,23431.55,19327.73,11741.84,8885.369999999997,2856.4700000000003,7585.89,157,156,1,5.233333333333333,5.2,272.352101910828,63.41,1898.0141038123384,23214.47,27318.29,15624.83,39056.38,27757.27955414013,4103.82,0.1751407824066269,1.2123280902620224,0.7567272250345769,0.2432727749654228,0.6668286989123638,1.1846113276390222,4103.82,False,3,0,13119.21,1898.5018327618216,-1377.3700000000008,0.8950112087541856,-6.0,0.0037295682685824,11488.133333333331,321.1161424365529,11127.100000000002,11741.84,22922.99666666667,448.462453426527,23883.338190612387,5878.58,0.1678456348826633,158.66666666666666,3848.973333333333,0.0552470994239286,0.0572078907435507,0.03752097154777,0.1767785351119366,0.095638769957051,15624.83,0.6668286989123638,0.824859217593373,0.1219070014574366,0,0.1431575626618539,True
20060.92,0.0,20060.92,21787.25,4283.23,1236.19,3047.04,17504.02,208,207,1,6.933333333333334,6.9,201.19312499999995,20.0,1548.3077040812136,4765.25,3038.92,-3161.82,16899.1,5885.92125,-1726.329999999998,-0.0860543783635046,0.920764208424652,0.2886116318759441,0.7113883681240559,-0.1576109171463721,0.2934023589147457,-1726.33,False,5,0,4320.6075,631.4950686730128,-37.37750000000051,0.991349017470344,25.0,-0.0220608783635045,4108.583333333333,288.27445556853206,3775.85,4283.23,20020.306666666667,35.17217839903047,7576.633899517866,-3161.82,-0.0795274594545015,200.66666666666663,-1592.2966666666664,0.1343750413814106,0.1684779690915365,0.0030459999999998,-0.362274801951629,0.2494108890096547,0.0,0.0,1.0860543783635046,0.1518893450549626,1,0.0467571855606982,True
71319.72,0.0,71319.72,67718.05000000002,28293.79,11439.910000000002,16853.88,39424.26,101,100,1,3.3666666666666667,3.333333333333333,1376.6115841584156,256.97,7632.295241408541,217788.31,221389.98,150877.97,222197.69,170216.44613861386,3601.669999999984,0.0505003384758098,1.0531862627467858,0.4043258255610154,0.5956741744389847,2.1155154563141862,2.3866673360273127,3601.670000000013,False,4,0,25335.88714285714,3252.4117591807394,2957.9028571428607,1.116747554189227,-4.0,-0.0144799199235133,25872.65,3373.916932528129,22018.81,28293.79,71629.1,495.4299962658801,164889.1112846606,141597.49,0.0881582253807174,98.0,6332.19,0.0361994993655088,0.4462678575106236,-0.0006633312343257,0.0165374808225473,-0.2038924947068323,150877.97,2.1155154563141862,0.9494996615241902,0.2363144443079698,0,0.1815250904137032,True
66423.41,0.0,66423.41,59587.36,47012.32,19652.72,27359.6,12575.04,190,189,1,6.333333333333333,6.3,663.2145789473685,216.4,4846.40631618286,202896.81,209732.86,154020.35,220443.76,182052.05968421052,6836.050000000003,0.1029162760538792,1.1147231560518875,0.4180334006064792,0.5819665993935207,2.3187660796095835,2.7407815961904176,6836.049999999988,False,3,0,37713.043333333335,1677.0266011446188,9299.276666666665,1.2465798526115588,-2.0,-0.0338123478899028,42172.23666666667,4198.8104253982965,39506.83,47012.32,63285.74,3050.403481328333,174371.24684910194,140470.79,0.1355070482296925,181.0,8538.463333333335,0.1899795554338326,0.1463705277906737,0.1009863615313035,0.0336922497697227,0.2022485538427356,154020.35,2.3187660796095835,0.8970837239461208,0.4118969501866886,0,0.1935268107231482,True
20000.0,6145.02,26145.02,19736.82,5953.43,4252.72,1700.71,13783.39,133,131,2,4.433333333333334,4.366666666666666,344.9762406015038,39.41,1939.2715081679048,39305.49,45713.69,20129.07,46220.16,27431.26511278195,6408.200000000001,0.2451021265235215,1.32468249697773,0.7143310662928766,0.2856689337071234,0.76990073061715,1.0491965625875197,6408.200000000004,False,2,0,5083.48,830.9437138579236,869.9500000000007,1.1711327673168777,-29.0,0.0303945702840144,5626.483333333333,581.8152499147244,4954.74,5971.279999999999,23934.213333333333,2175.2856798437624,22797.230093653445,12589.62,0.1844925004360704,163.66666666666666,4524.339999999999,0.2015625441496427,0.0368602347203168,0.0957062763449161,0.1630357489500831,0.3718007510332588,20129.07,0.76990073061715,0.7548978734764785,0.0650490992166003,0,0.1170740188792282,True
31977.8,0.0,31977.8,24318.61,6578.969999999999,5399.17,1179.8,17739.64,169,168,1,5.633333333333334,5.6,333.11485207100594,34.65,2607.273878690863,101939.26,109598.45,78240.54,110218.34,86502.70396449704,7659.190000000002,0.2395158516220628,1.3149518002879277,0.820671016891702,0.1793289831082981,2.446714283033854,2.705086152408766,7659.190000000002,True,3,1,8121.854285714285,2306.450031952836,-1542.8842857142854,0.8100330009086595,-10.0,-0.0131726598775796,7345.619999999999,1480.4074599582382,6405.77,9052.12,32859.76,1251.219550198925,77380.40935071537,60035.93,0.2369720842255261,165.33333333333334,7774.500000000003,0.0270381234418344,0.6445497630331753,-0.0102724568782749,0.075134840099879,0.3193840048486208,78240.54,2.446714283033854,0.7604841483779371,0.0368943454521574,0,0.0612232589535775,True
54636.84,0.0,54636.84,45440.47,17672.420000000002,12228.93,5443.49,27768.05,121,120,1,4.033333333333333,4.0,827.0852066115702,127.85,5340.349390095198,35660.13,44856.5,-7681.97,46954.87,6266.525123966942,9196.370000000004,0.1683181164942921,1.2023828098609015,0.6919782350125223,0.3080217649874776,-0.1406005544976613,0.1146941353849699,9196.370000000004,False,4,0,21992.880000000005,10973.744671186769,-4320.460000000003,0.8035518767892154,-8.0,-0.0115962804151903,23352.233333333337,9576.895535179096,17672.420000000002,34409.3,55040.84666666666,639.6772624795734,702.2367623416491,-27606.35,0.0705625272576761,122.0,3920.5633333333367,-0.0168322857661038,0.3675323827037671,-0.0204652843862745,0.2578894131905858,0.4607804526505451,0.0,0.0,0.8316818835057078,0.0996303959013735,0,0.1088125515105655,True
38061.69,0.0,38061.69,26144.13,12262.920000000004,9250.120000000004,3012.8,13881.21,83,82,1,2.7666666666666666,2.7333333333333334,773.5640963855421,134.45,4310.9400146023945,57210.68,69128.24,33437.96,71499.65,43961.10361445783,11917.560000000003,0.3131116878940479,1.4558407566057852,0.7543162639893272,0.2456837360106727,0.8785201077513899,1.1549961027599622,11917.560000000003,True,2,1,15590.643333333332,1762.3465468138402,-3327.7233333333297,0.7865563811457003,-35.0,0.1097094264333138,15378.176666666668,3072.2483054000254,12262.920000000004,18405.53,37117.97,840.1522964320253,36608.49677417916,16946.84,0.2102556933882463,101.33333333333331,7858.583333333333,-0.2071087179168861,-0.5089552749658137,0.0331398973800507,0.2083100567935918,-0.0474039987373784,33437.96,0.8785201077513899,0.6868883121059521,0.0791557074843497,0,0.2429619929451436,True
59922.11,16236.73,76158.84,60659.41999999998,19917.53,11076.89,8840.640000000001,40741.89000000001,110,108,2,3.6666666666666665,3.6,1243.8023636363637,165.76999999999998,6316.915381142269,117609.35,133108.77,59988.36,135963.98,80713.33845454545,15499.42000000002,0.2035143917633202,1.255515466517814,0.5561377339459261,0.4438622660540741,0.7876742870558429,1.05980262376036,15499.419999999984,True,5,1,14494.7,7147.73242298283,5422.83,1.3741250250091412,-8.0,0.4449538851879587,20091.94,8894.397592827747,11286.03,29072.26,63714.73,10849.885092465263,88150.73861752858,59988.36,0.0254922333014426,118.66666666666669,2880.900000000004,-0.314895711582106,-0.5993771763029722,0.3542611597993828,0.1317873111278991,-1.890846688143395,59988.36,0.7876742870558429,0.7964856082366798,0.1160815999823526,0,0.3772073160292865,True
101762.32,0.0,101762.32,62240.36,58103.55,46179.34000000001,11924.21,4136.81,158,157,1,5.266666666666667,5.233333333333333,1037.9916455696205,313.94500000000005,8073.302214423089,531939.63,571461.59,478466.7,580229.02,516852.3851898734,39521.96000000001,0.3883751864147752,1.634989257774216,0.7947765670083843,0.2052234329916158,4.701806130206151,5.07901534860716,39521.95999999996,True,3,1,63450.95,15250.85310006755,-5347.4000000000015,0.9157238780506832,1.0,0.2074439041872583,64353.28333333333,14828.57907972754,53672.630000000005,81283.67,104168.63666666669,2348.0991602642266,488308.6504126278,415172.56,0.3420864676913515,162.66666666666666,35678.543333333335,-0.2851756078434942,-0.624356599145083,-0.0242347858504995,0.0742978296240119,-0.7996098735018008,478466.7,4.701806130206151,0.6116248135852248,0.1171770651455273,0,0.4863126016242843,True
88026.78,0.0,88026.78,61340.03,35747.42,25334.18,10413.24,25592.61,149,148,1,4.966666666666667,4.933333333333334,1002.4618120805368,215.13,7306.36099873153,268626.68,295313.43,250534.61,338561.39,309180.062885906,26686.75,0.3031662637211085,1.4350625521376497,0.7086995369176293,0.2913004630823707,2.846118079066393,3.512340936313995,26686.75,False,3,0,33640.43,626.7935929793782,2106.989999999998,1.062632671461096,4.0,0.003814487359992,34342.76,1294.695868070951,33197.22,35747.42,86502.55333333333,2258.5680258591565,283033.58159674803,198495.23,0.3070243769314769,149.66666666666666,26567.18333333333,0.0768196855037861,0.1671065771378808,0.0490897326910249,0.0993451208941718,0.1028268842654207,250534.61,2.846118079066393,0.6968337362788914,0.1182962730205512,0,0.1252272559373811,True
51380.9,0.0,51380.9,45945.2,27758.67,12030.75,15727.92,18186.53,85,84,1,2.833333333333333,2.8,1145.0129411764708,196.8,5683.638944892156,104700.58,110136.28,60537.17,111918.07,82094.57741176472,5435.699999999997,0.1057922301867035,1.1183083325352812,0.4334051307213206,0.5665948692786794,1.1782037683263624,1.5977644885894315,5435.699999999997,True,1,1,22203.318333333333,8517.292454425678,5555.351666666666,1.250203667004429,-6.0,-0.1797977989897828,24656.263333333336,6888.556995781718,16762.070000000003,29448.05,50016.943333333336,1252.14599014385,72206.64365024192,43030.77,0.1446369875499992,88.0,7174.149999999999,0.6560406918715882,1.0143236971122072,0.0503146698261409,0.0519166178449059,1.086832543963662,60537.17,1.1782037683263624,0.8942077698132964,0.306104408447497,0,0.367469660578459,True
85111.32,0.0,85111.32,55035.7,31081.95,17756.81,13325.14,23953.75,159,158,1,5.3,5.266666666666667,881.4277987421385,181.58,6858.374184266615,217652.48,247728.1,192458.9,277570.22,242677.886163522,30075.620000000003,0.3533680361202246,1.5464747427578829,0.5712900895857564,0.4287099104142436,2.261260899255234,2.851299758522391,30075.619999999995,True,3,1,43883.325,9984.057620561896,-12801.375,0.7082861200695253,-1.0,0.0755198739200283,41393.37666666667,13553.842051851332,31081.95,56745.29000000001,90414.03666666668,10601.960038371832,217693.52253081868,139597.27,0.2816126505769674,172.0,25066.910000000003,-0.1449936992629747,-0.1971332082099423,0.0191795821416547,0.1381818392328908,0.2143735715713095,192458.9,2.261260899255234,0.6466319638797753,0.1565613128782399,0,0.1421429168052022,True
32735.25,0.0,32735.25,21965.48,8390.67,6125.85,2264.82,13574.81,160,159,1,5.333333333333333,5.3,341.8795624999999,46.54,2669.861403939014,80831.74,91601.51,72473.76,105209.01,96286.69525,10769.770000000004,0.3289961127530721,1.4903043320701397,0.7300787660580145,0.2699212339419856,2.2139363530139526,2.941376505449018,10769.76999999999,True,2,1,6303.81,214.8994993014185,2086.86,1.3310474141828512,-20.0,0.0205936378669781,7042.643333333333,1181.7185866919974,6185.389999999999,8390.67,31165.08,2262.426176099453,84860.3635027233,51565.23,0.3373722301981274,158.66666666666666,10547.626666666669,0.3565304693802655,0.8319784513091806,0.1457180536626647,0.133236894318989,0.4124656451392475,72473.76,2.2139363530139526,0.6710038872469278,0.0691859692533278,0,0.1500411249035151,True
20000.0,3013.78,23013.78,23603.89,11203.89,4979.150000000001,6224.740000000001,12400.0,137,135,2,4.566666666666666,4.5,340.27496350364964,48.54,1848.8463333304096,31123.7,30533.59,10260.28,33060.04,23414.044525547444,-590.1100000000006,-0.0256415938624598,0.9749994598347984,0.4444126102630426,0.5555873897369575,0.445832018903457,1.017392385151307,-590.1100000000006,False,2,0,7508.491666666666,3947.3696216159774,3695.3983333333335,1.4921625404125771,-15.0,0.3418479061375402,10669.94,4570.278386761579,5856.14,14949.79,21004.59333333333,1740.0066942783092,27124.42664530885,10260.28,-0.1019793646208199,144.0,-2065.346666666667,-0.2505653925573537,-0.4465338233084345,0.1506889999999998,-0.0189601493395707,-1.803405659354254,10260.28,0.445832018903457,1.02564159386246,0.2704788174737049,1,0.6468070979670172,True
159125.45,0.0,159125.45,125156.42,77549.18000000001,57992.18,19557.0,47607.240000000005,95,94,1,3.1666666666666665,3.1333333333333333,2992.4407368421053,720.14,16681.83170841287,520633.05,554602.08,478943.65,638069.1,589687.0109473683,33969.03,0.213473269046529,1.271412605122454,0.7478116467511325,0.2521883532488673,3.009849461541193,3.705799486803452,33969.02999999997,True,2,1,63016.44,2868.51943191373,14532.740000000003,1.2306182323215975,14.0,-0.0853850805210567,67327.86,9077.250470731758,60207.24,77549.18000000001,158588.34333333335,1271.626882593068,545801.1104927441,380794.03,0.2754035998489313,88.66666666666667,43653.24333333333,0.2074203498955893,0.4353550773566628,-0.0023688539590625,0.0652456274145485,0.1406523000730097,478943.65,3.009849461541193,0.786526730953471,0.1229030302820824,0,0.2374200790933707,True
76532.68,0.0,76532.68,55490.09,50226.77,41118.060000000005,9108.71,5263.32,134,133,1,4.466666666666667,4.433333333333334,985.244552238806,328.49,6590.34639258568,167677.33,188719.92,188719.92,244210.01,213817.42156716416,21042.58999999999,0.2749490805757748,1.3792134775777078,0.8186483024888919,0.181351697511108,2.4658736633814478,2.7938054902450062,21042.590000000026,False,4,0,49891.155000000006,6035.919776258905,335.614999999998,1.0067269438841413,5.0,0.0760920612502052,50345.45,3120.103305164751,47286.380000000005,53523.20000000001,71855.68,5639.30117682146,195585.9685333392,154059.23,0.2244488036195502,129.66666666666666,16246.909999999996,0.0621825988794235,-0.0561626490044266,0.1667739182945358,0.1254945435975156,0.1787081429425588,188719.92,2.4658736633814478,0.7250509194242252,0.1190172616456133,0,0.2557755697142122,True
20000.0,0.0,20000.0,18211.19,10115.740000000002,4196.83,5918.91,8095.45,110,109,1,3.6666666666666665,3.633333333333333,347.3744545454547,80.41499999999999,1973.4483182986,56721.3,58510.11,39872.15,59872.15,46242.54336363636,1788.8100000000013,0.0894405,1.098225871016666,0.4148811653917557,0.5851188346082441,1.9936075,2.312127168181818,1788.8099999999977,False,2,0,11681.984285714285,4177.408432201544,-1566.2442857142833,0.8659265200664908,-14.0,-0.0207263291733607,11006.746666666668,2959.2924063757764,8595.33,14309.17,21782.15,2942.481311325528,43326.60373462737,32838.03,0.1240066874052681,113.0,2679.953333333336,-0.2930589265484999,-0.2973745220495276,-0.2056699280535537,0.0315368300797054,-0.9578199072205626,39872.15,1.9936075,0.9105595,0.2959455,0,0.2094467402934127,True
36690.08,0.0,36690.08,34283.44,4019.9899999999993,2900.21,1119.7800000000002,30263.45,123,122,1,4.1,4.066666666666666,577.0204878048781,28.82,3642.84581555204,18317.18,20723.82,4933.68,41623.76,23294.37,2406.6399999999994,0.065593751771596,1.070198323155436,0.7214470682762893,0.2785529317237109,0.1344690444937705,0.6348955903066986,2406.6399999999994,False,5,0,4861.1325,930.9065225672948,-841.1425000000004,0.8269657327793472,-23.0,0.0226553198459639,4081.62,160.0750758238158,3961.52,4263.35,36024.25,693.0665817221352,21881.930707081032,2370.64,0.0463912823602571,134.33333333333334,1679.1799999999955,-0.0570818722366216,-0.1157839878080557,0.0170263533711205,0.131387036650838,-0.1332723243863017,4933.68,0.1344690444937705,0.934406248228404,0.0305199661597903,0,0.0415346494049848,True
27141.92,0.0,27141.92,19460.43,13060.450000000004,10478.18,2582.2700000000004,6399.98,128,127,1,4.266666666666667,4.233333333333333,364.08085937499993,87.235,2435.0027729257204,61412.62,69094.11,42318.78,69460.7,49250.647578125,7681.489999999998,0.2830120345207708,1.394723549274091,0.8022832291383527,0.1977167708616471,1.559166779653024,1.8145601924301968,7681.489999999998,True,2,1,12138.685,698.2071473185213,921.765000000003,1.0759361495911628,6.0,-0.0255301596426517,12413.55,570.4147591884358,11982.8,13060.450000000004,26828.946666666667,351.2686495167749,41726.60140706502,27025.53,0.2988424476666533,127.33333333333331,8015.416666666665,0.0707568826143278,0.3448972683003048,0.0091471190776288,0.1250799917020313,0.0528478797101652,42318.78,1.559166779653024,0.7169879654792293,0.0951395479759722,0,0.2430312528778987,True
